BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AS OF FINAL ROLL 18/19,BLOCK,LOT,BUILDING CLASS AS OF FINAL ROLL 18/19,ADDRESS,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,AREA,FINAL_ADDRESS
2,SCHUYLERVILLE/PELHAM BAY,02 TWO FAMILY DWELLINGS,1,5337,48,B1,2939 PAINE STREET,10461.0,2.0,0.0,2.0,3319.0,1910.0,1955.0,1,B1,638000,2019-08-26,bronx,2939 PAINE STREET NYC
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9524,24,C0,104-36 104TH STREET,11417.0,3.0,0.0,3.0,2400.0,2314.0,1910.0,1,C0,875000,2019-10-23,queens,104-36 104TH STREET NYC
4,ASTORIA,03 THREE FAMILY DWELLINGS,1,651,11,C0,30-85 36TH STREET,11103.0,3.0,0.0,3.0,3000.0,2060.0,1925.0,1,C0,1740000,2019-06-28,queens,30-85 36TH STREET NYC
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10662,3,A1,89-89 218 STREET,11427.0,1.0,0.0,1.0,3000.0,1152.0,1930.0,1,A1,599000,2019-11-12,queens,89-89 218 STREET NYC
4,FAR ROCKAWAY,03 THREE FAMILY DWELLINGS,1,15618,5,C0,11-11 PLAINVIEW AVENUE,11691.0,3.0,0.0,3.0,2592.0,3213.0,2007.0,1,C0,638600,2019-06-04,queens,11-11 PLAINVIEW AVENUE NYC
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS,1,12522,99,A1,174-24 126TH AVENUE,11434.0,1.0,0.0,1.0,2156.0,1080.0,1920.0,1,A1,465000,2019-04-01,queens,174-24 126TH AVENUE NYC
4,WOODSIDE,02 TWO FAMILY DWELLINGS,1,1332,145,B3,58-19 41ST DRIVE,11377.0,2.0,0.0,2.0,1875.0,1308.0,1920.0,1,B3,910000,2019-03-19,queens,58-19 41ST DRIVE NYC
4,OZONE PARK,01 ONE FAMILY DWELLINGS,1,11479,24,A1,103-06 PLATTWOOD AVENUE,11417.0,1.0,0.0,1.0,1947.0,1120.0,1925.0,1,A1,415000,2019-05-10,queens,103-06 PLATTWOOD AVENUE NYC
3,MIDWOOD,01 ONE FAMILY DWELLINGS,1,6721,45,A1,1914 AVENUE J,11230.0,1.0,0.0,1.0,4000.0,2453.0,1910.0,1,A1,1175000,2019-08-26,brooklyn,1914 AVENUE J NYC
4,FRESH MEADOWS,01 ONE FAMILY DWELLINGS,1,7204,27,A1,75-48 188TH STREET,11366.0,1.0,0.0,1.0,4000.0,1436.0,1940.0,1,A1,850000,2019-08-13,queens,75-48 188TH STREET NYC
2,SCHUYLERVILLE/PELHAM BAY,02 TWO FAMILY DWELLINGS,1,5375,91,B2,2817 DUDLEY AVENUE,10461.0,2.0,0.0,2.0,2184.0,1674.0,1901.0,1,B2,700000,2019-07-26,bronx,2817 DUDLEY AVENUE NYC
2,WILLIAMSBRIDGE,07 RENTALS - WALKUP APARTMENTS,2A,4859,59,C3,924 EAST 224 STREET,10466.0,4.0,0.0,4.0,3213.0,3510.0,1931.0,2,C3,850367,2019-01-07,bronx,924 EAST 224 STREET NYC
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1690,142,A5,6 SUMMERFIELD PLACE,10303.0,1.0,0.0,1.0,2272.0,1360.0,2017.0,1,A5,544763,2019-07-30,statenisland,6 SUMMERFIELD PLACE NYC
5,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3397,49,A5,25 WINFIELD STREET,10305.0,1.0,0.0,1.0,1600.0,1192.0,1920.0,1,A5,540000,2019-06-10,statenisland,25 WINFIELD STREET NYC
3,MARINE PARK,02 TWO FAMILY DWELLINGS,1,8523,38,B1,3706 AVENUE S,11234.0,2.0,0.0,2.0,1600.0,2070.0,1930.0,1,B1,840000,2019-10-24,brooklyn,3706 AVENUE S NYC
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS,1,4653,13,C0,3806 BRONX BOULEVARD,10467.0,3.0,0.0,3.0,1900.0,3351.0,2005.0,1,C0,616041,2019-03-26,bronx,3806 BRONX BOULEVARD NYC
3,GRAVESEND,01 ONE FAMILY DWELLINGS,1,6888,49,A5,202 BAY 34 STREET,11214.0,1.0,0.0,1.0,1933.0,1532.0,1915.0,1,A5,818000,2019-01-17,brooklyn,202 BAY 34 STREET NYC
4,LAURELTON,01 ONE FAMILY DWELLINGS,1,12936,69,A5,13123 226 STREET,11413.0,1.0,0.0,1.0,2000.0,1420.0,1935.0,1,A5,569000,2019-10-15,queens,13123 226 STREET NYC
4,FLORAL PARK,01 ONE FAMILY DWELLINGS,1,8794,30,A2,84-16 265TH STREET,11001.0,1.0,0.0,1.0,4000.0,924.0,1950.0,1,A2,700000,2019-07-30,queens,84-16 265TH STREET NYC
3,MARINE PARK,01 ONE FAMILY DWELLINGS,1,7719,3,A5,3619 AVE R,11234.0,1.0,0.0,1.0,1573.0,1224.0,1935.0,1,A5,675000,2019-10-21,brooklyn,3619 AVE R NYC
3,FLATBUSH-NORTH,03 THREE FAMILY DWELLINGS,1,4666,6,C0,1006 LENOX ROAD,11212.0,3.0,0.0,3.0,2550.0,3180.0,1940.0,1,C0,666000,2019-01-28,brooklyn,1006 LENOX ROAD NYC
3,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,1,4760,1,A2,631 EAST 49TH ST,11203.0,1.0,0.0,1.0,2500.0,1890.0,1950.0,1,A2,650000,2019-02-14,brooklyn,631 EAST 49TH ST NYC
3,CANARSIE,01 ONE FAMILY DWELLINGS,1,8284,10,A1,10001 AVENUE N,11236.0,1.0,0.0,1.0,2760.0,896.0,1910.0,1,A1,565000,2019-03-12,brooklyn,10001 AVENUE N NYC
3,BOROUGH PARK,03 THREE FAMILY DWELLINGS,1,5432,64,C0,1649 45TH STREET,11204.0,3.0,0.0,3.0,2504.0,3230.0,1960.0,1,C0,877500,2019-01-15,brooklyn,1649 45TH STREET NYC
3,DYKER HEIGHTS,01 ONE FAMILY DWELLINGS,1,5924,48,A1,1075 74TH STREET,11228.0,1.0,0.0,1.0,1640.0,1160.0,1915.0,1,A1,950000,2019-12-23,brooklyn,1075 74TH STREET NYC
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,5647,52,A2,50-52 194TH STREET,11365.0,1.0,0.0,1.0,4000.0,1873.0,1920.0,1,A2,948500,2019-03-19,queens,50-52 194TH STREET NYC
2,BRONXDALE,02 TWO FAMILY DWELLINGS,1,4586,8,B1,1281 ARNOW AVENUE,10469.0,2.0,0.0,2.0,2200.0,1886.0,1950.0,1,B1,407509,2019-02-07,bronx,1281 ARNOW AVENUE NYC
2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5419,32,B3,2915 BARKLEY AVE,10465.0,2.0,0.0,2.0,2935.0,1188.0,1950.0,1,B3,600000,2019-01-04,bronx,2915 BARKLEY AVE NYC
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11186,5,A1,108-13 220TH STREET,11429.0,1.0,0.0,1.0,3185.0,1160.0,1930.0,1,A1,605000,2019-03-18,queens,108-13 220TH STREET NYC
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2230,5,A1,27 SIDEVIEW AVENUE,10314.0,1.0,0.0,1.0,4000.0,1100.0,1920.0,1,A1,505000,2019-12-16,statenisland,27 SIDEVIEW AVENUE NYC
3,OCEAN HILL,03 THREE FAMILY DWELLINGS,1,1497,16,C0,782 MACON STREET,11233.0,3.0,0.0,3.0,2017.0,3267.0,1910.0,1,C0,1795000,2019-06-03,brooklyn,782 MACON STREET NYC
3,CANARSIE,02 TWO FAMILY DWELLINGS,1,8244,58,B1,1132 EAST 99TH STREET,11236.0,2.0,0.0,2.0,2000.0,1395.0,1955.0,1,B1,550000,2019-02-11,brooklyn,1132 EAST 99TH STREET NYC
2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4537,27,A5,2742 WESTERVELT AVENUE,10469.0,1.0,0.0,1.0,2300.0,1944.0,1955.0,1,A5,475000,2019-01-18,bronx,2742 WESTERVELT AVENUE NYC
4,ROSEDALE,01 ONE FAMILY DWELLINGS,1,13624,23,A1,137-19 249TH ST,11422.0,1.0,0.0,1.0,2500.0,1590.0,1925.0,1,A1,623991,2019-05-22,queens,137-19 249TH ST NYC
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,4198,5,A1,1810 PARKVIEW AVENUE,10461.0,1.0,0.0,1.0,2375.0,960.0,1925.0,1,A1,565000,2019-10-02,bronx,1810 PARKVIEW AVENUE NYC
5,WEST NEW BRIGHTON,02 TWO FAMILY DWELLINGS,1,144,74,B2,401 DAVIS AVENUE,10310.0,2.0,0.0,2.0,4390.0,2232.0,2018.0,1,B2,840056,2019-08-08,statenisland,401 DAVIS AVENUE NYC
3,BEDFORD STUYVESANT,30 WAREHOUSES,4,1865,82,E9,17 HERKIMER PLACE,11216.0,0.0,1.0,1.0,3420.0,1620.0,1910.0,4,E9,1130000,2019-11-26,brooklyn,17 HERKIMER PLACE NYC
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS,1,9579,49,A1,125-13 107TH AVENUE,11419.0,1.0,0.0,1.0,2142.0,1170.0,1920.0,1,A1,528000,2019-06-24,queens,125-13 107TH AVENUE NYC
4,ST. ALBANS,02 TWO FAMILY DWELLINGS,1,10928,60,B3,109-21 192ND ST,11412.0,2.0,0.0,2.0,4000.0,1260.0,1930.0,1,B3,750000,2019-03-29,queens,109-21 192ND ST NYC
4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS,1,12364,107,A5,167-12 FOCH BOULEVARD,11434.0,1.0,0.0,1.0,2595.0,946.0,1945.0,1,A5,475000,2019-07-16,queens,167-12 FOCH BOULEVARD NYC
5,PORT RICHMOND,01 ONE FAMILY DWELLINGS,1,1100,3,A9,133 BLACKFORD AVENUE,10302.0,1.0,0.0,1.0,2500.0,1064.0,1905.0,1,A9,380000,2019-08-29,statenisland,133 BLACKFORD AVENUE NYC
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS,1,9428,56,B3,101-39 110TH STREET,11419.0,2.0,0.0,2.0,2500.0,1280.0,1925.0,1,B3,480000,2019-08-07,queens,101-39 110TH STREET NYC
4,HAMMELS,02 TWO FAMILY DWELLINGS,1,16138,25,B2,150 BEACH 93 STREET,11693.0,2.0,0.0,2.0,2500.0,1773.0,1920.0,1,B2,850000,2019-01-24,queens,150 BEACH 93 STREET NYC
3,OCEAN HILL,02 TWO FAMILY DWELLINGS,1,1481,52,B2,849 MADISON STREET,11221.0,2.0,0.0,2.0,2500.0,2200.0,1910.0,1,B2,990000,2019-03-04,brooklyn,849 MADISON STREET NYC
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10640,24,A1,91-23 215TH STREET,11428.0,1.0,0.0,1.0,3300.0,1135.0,1920.0,1,A1,575000,2019-03-01,queens,91-23 215TH STREET NYC
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9332,72,C0,87-25 123RD STREET,11418.0,3.0,0.0,3.0,3600.0,3093.0,1920.0,1,C0,824783,2019-05-03,queens,87-25 123RD STREET NYC
2,WAKEFIELD,02 TWO FAMILY DWELLINGS,1,5004,48,B2,4120 BOYD AVENUE,10466.0,2.0,0.0,2.0,2375.0,1756.0,1910.0,1,B2,650000,2019-05-22,bronx,4120 BOYD AVENUE NYC
4,FLUSHING-NORTH,03 THREE FAMILY DWELLINGS,1,5394,26,C0,42-10 164TH STREET,11358.0,3.0,0.0,3.0,1790.0,2693.0,2017.0,1,C0,1600000,2019-09-05,queens,42-10 164TH STREET NYC
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS,1,4313,34,B2,720 ELTON STREET,11208.0,2.0,0.0,2.0,3000.0,1920.0,1925.0,1,B2,475000,2019-10-03,brooklyn,720 ELTON STREET NYC
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS,1,9408,27,B1,97-48 107TH STREET,11416.0,2.0,0.0,2.0,2000.0,2080.0,1915.0,1,B1,835000,2019-08-28,queens,97-48 107TH STREET NYC
4,BEECHHURST,02 TWO FAMILY DWELLINGS,1,4546,59,B2,154-68 10TH AVENUE,11357.0,2.0,0.0,2.0,4400.0,1742.0,1925.0,1,B2,1243500,2019-12-13,queens,154-68 10TH AVENUE NYC
3,WILLIAMSBURG-EAST,02 TWO FAMILY DWELLINGS,1,2761,48,B9,29 DEVOE STREET,11211.0,2.0,0.0,2.0,2500.0,2250.0,1901.0,1,B9,1760000,2019-06-21,brooklyn,29 DEVOE STREET NYC
3,MIDWOOD,02 TWO FAMILY DWELLINGS,1,6714,64,B2,1057 EAST 12TH STREET,11230.0,2.0,0.0,2.0,3500.0,3372.0,1915.0,1,B2,1100000,2019-05-13,brooklyn,1057 EAST 12TH STREET NYC
4,OZONE PARK,02 TWO FAMILY DWELLINGS,1,11404,75,B1,138-11 LAFAYETTE STREET,11417.0,2.0,0.0,2.0,2167.0,2772.0,1960.0,1,B1,790000,2019-03-12,queens,138-11 LAFAYETTE STREET NYC
4,FLUSHING-NORTH,03 THREE FAMILY DWELLINGS,1,4780,60,C0,144-43 26TH AVENUE,11354.0,3.0,0.0,3.0,2100.0,1932.0,1960.0,1,C0,988000,2019-06-21,queens,144-43 26TH AVENUE NYC
4,ROSEDALE,01 ONE FAMILY DWELLINGS,1,13690,101,A1,259-11 149TH ROAD,11422.0,1.0,0.0,1.0,3840.0,2444.0,1960.0,1,A1,874999,2019-05-13,queens,259-11 149TH ROAD NYC
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11125,57,A1,209-74 112TH AVENUE,11429.0,1.0,0.0,1.0,3039.0,1568.0,1920.0,1,A1,315000,2019-05-08,queens,209-74 112TH AVENUE NYC
3,SUNSET PARK,02 TWO FAMILY DWELLINGS,1,891,4,S2,685 5 AVENUE,11215.0,2.0,1.0,3.0,1600.0,2400.0,1931.0,1,S2,1700000,2019-08-27,brooklyn,685 5 AVENUE NYC
5,NEW BRIGHTON,03 THREE FAMILY DWELLINGS,1,60,74,C0,62 FILLMORE STREET,10301.0,3.0,0.0,3.0,3740.0,1768.0,1910.0,1,C0,395460,2019-12-20,statenisland,62 FILLMORE STREET NYC
4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS,1,12035,44,A1,120-44 142 PLACE,11436.0,1.0,0.0,1.0,2000.0,868.0,1915.0,1,A1,490000,2019-12-20,queens,120-44 142 PLACE NYC
4,SPRINGFIELD GARDENS,02 TWO FAMILY DWELLINGS,1,13355,48,B2,146-37 181ST STREET,11413.0,2.0,0.0,2.0,4400.0,2100.0,1965.0,1,B2,757500,2019-02-28,queens,146-37 181ST STREET NYC
4,ROSEDALE,01 ONE FAMILY DWELLINGS,1,13463,40,A2,229-02 146TH AVENUE,11413.0,1.0,0.0,1.0,3742.0,1258.0,1920.0,1,A2,512275,2019-01-04,queens,229-02 146TH AVENUE NYC
4,MASPETH,02 TWO FAMILY DWELLINGS,1,2370,54,B3,54-44 65TH PLACE,11378.0,2.0,0.0,2.0,2000.0,1424.0,1945.0,1,B3,752500,2019-06-21,queens,54-44 65TH PLACE NYC
4,WHITESTONE,03 THREE FAMILY DWELLINGS,1,4248,24,C0,23-08 143RD STREET,11357.0,3.0,0.0,3.0,2940.0,3925.0,1970.0,1,C0,752738,2019-01-23,queens,23-08 143RD STREET NYC
4,ST. ALBANS,01 ONE FAMILY DWELLINGS,1,10431,1,A5,189-22 113TH ROAD,11412.0,1.0,0.0,1.0,2066.0,1090.0,2007.0,1,A5,436527,2019-10-18,queens,189-22 113TH ROAD NYC
3,CROWN HEIGHTS,01 ONE FAMILY DWELLINGS,1,1277,39,A4,1356 UNION STREET,11213.0,1.0,0.0,1.0,2150.0,2288.0,1930.0,1,A4,1300000,2019-12-17,brooklyn,1356 UNION STREET NYC
3,OLD MILL BASIN,01 ONE FAMILY DWELLINGS,1,8407,30,A9,2060 E 65TH,11234.0,1.0,0.0,1.0,2000.0,1309.0,1930.0,1,A9,603200,2019-10-15,brooklyn,2060 E 65TH NYC
4,WHITESTONE,03 THREE FAMILY DWELLINGS,1,4766,4,C0,16-15 163RD STREET,11357.0,3.0,0.0,3.0,1659.0,2100.0,1980.0,1,C0,990000,2019-03-08,queens,16-15 163RD STREET NYC
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2669,69,S2,785 EAST 163 STREET,10456.0,2.0,1.0,3.0,1096.0,1350.0,1925.0,1,S2,400000,2019-11-18,bronx,785 EAST 163 STREET NYC
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,5663,47,A3,53-23 192ND STREET,11365.0,1.0,0.0,1.0,4000.0,1995.0,1950.0,1,A3,1185000,2019-09-05,queens,53-23 192ND STREET NYC
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS,1,4668,76,C0,736 EAST 221 STREET,10467.0,3.0,0.0,3.0,2856.0,2600.0,1920.0,1,C0,736450,2019-12-26,bronx,736 EAST 221 STREET NYC
4,FLUSHING-SOUTH,01 ONE FAMILY DWELLINGS,1,6688,64,A5,147-07 78TH AVENUE,11367.0,1.0,0.0,1.0,2200.0,1454.0,1945.0,1,A5,825000,2019-01-09,queens,147-07 78TH AVENUE NYC
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6030,74,A5,119 RAILY COURT,10312.0,1.0,0.0,1.0,1680.0,1152.0,1986.0,1,A5,375000,2019-10-25,statenisland,119 RAILY COURT NYC
5,ROSEBANK,01 ONE FAMILY DWELLINGS,1,3069,47,A1,28 FINGERBOARD ROAD,10305.0,1.0,0.0,1.0,3050.0,1676.0,1905.0,1,A1,545000,2019-07-01,statenisland,28 FINGERBOARD ROAD NYC
4,GLENDALE,02 TWO FAMILY DWELLINGS,1,3833,41,B2,78-11 82ND STREET,11385.0,2.0,0.0,2.0,2523.0,2232.0,1920.0,1,B2,800000,2019-08-13,queens,78-11 82ND STREET NYC
3,CANARSIE,02 TWO FAMILY DWELLINGS,1,8208,64,B1,954 EAST 101ST STREET,11236.0,2.0,0.0,2.0,2000.0,1560.0,1960.0,1,B1,422000,2019-07-31,brooklyn,954 EAST 101ST STREET NYC
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS,1,12668,37,A1,121-36 BENTON ST,11413.0,1.0,0.0,1.0,2500.0,1216.0,2005.0,1,A1,485656,2019-06-20,queens,121-36 BENTON ST NYC
4,SOUTH JAMAICA,02 TWO FAMILY DWELLINGS,1,10039,7,B3,106-18 142ND STREET,11435.0,2.0,0.0,2.0,2280.0,1248.0,1915.0,1,B3,450000,2019-03-18,queens,106-18 142ND STREET NYC
3,DYKER HEIGHTS,02 TWO FAMILY DWELLINGS,1,5880,52,B1,1057 70TH STREET,11228.0,2.0,0.0,2.0,2000.0,2240.0,1930.0,1,B1,1300000,2019-09-09,brooklyn,1057 70TH STREET NYC
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,83,6,A1,39 BRIGHTON AVENUE,10301.0,1.0,0.0,1.0,1989.0,1296.0,1910.0,1,A1,440000,2019-06-28,statenisland,39 BRIGHTON AVENUE NYC
4,CORONA,03 THREE FAMILY DWELLINGS,1,1733,25,C0,34-40 100TH STREET,11368.0,3.0,0.0,3.0,2522.0,3235.0,1925.0,1,C0,490000,2019-08-30,queens,34-40 100TH STREET NYC
5,SUNNYSIDE,02 TWO FAMILY DWELLINGS,1,657,4,B1,52 SCHOHARIE STREET,10301.0,2.0,0.0,2.0,4500.0,2080.0,1955.0,1,B1,700000,2019-01-06,statenisland,52 SCHOHARIE STREET NYC
4,WOODSIDE,01 ONE FAMILY DWELLINGS,1,1132,14,A5,31-26 55TH STREET,11377.0,1.0,0.0,1.0,1710.0,1116.0,1945.0,1,A5,675000,2019-09-19,queens,31-26 55TH STREET NYC
4,BAYSIDE,02 TWO FAMILY DWELLINGS,1,6204,2,B1,201-21 42ND AVENUE,11361.0,2.0,0.0,2.0,2300.0,2656.0,1950.0,1,B1,1150000,2019-11-06,queens,201-21 42ND AVENUE NYC
3,GRAVESEND,03 THREE FAMILY DWELLINGS,1,6867,63,C0,58 BAY 40TH STREET,11214.0,3.0,0.0,3.0,2030.0,3264.0,1935.0,1,C0,1466000,2019-02-25,brooklyn,58 BAY 40TH STREET NYC
3,BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,8412,55,A9,2038 EAST 72ND STREET,11234.0,1.0,0.0,1.0,2000.0,1036.0,1925.0,1,A9,586000,2019-08-07,brooklyn,2038 EAST 72ND STREET NYC
3,GRAVESEND,01 ONE FAMILY DWELLINGS,1,6630,58,A1,1659 WEST 2 STREET,11223.0,1.0,0.0,1.0,2803.0,1964.0,1920.0,1,A1,705000,2019-04-30,brooklyn,1659 WEST 2 STREET NYC
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,286,34,A5,532 OAKLAND AVENUE,10310.0,1.0,0.0,1.0,2210.0,1248.0,1993.0,1,A5,525000,2019-03-04,statenisland,532 OAKLAND AVENUE NYC
3,OCEAN HILL,02 TWO FAMILY DWELLINGS,1,1506,9,B9,654 DECATUR STREET,11233.0,2.0,0.0,2.0,1800.0,2430.0,1910.0,1,B9,1107250,2019-03-01,brooklyn,654 DECATUR STREET NYC
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3520,48,B2,563 ST LAWRENCE AVENUE,10473.0,2.0,0.0,2.0,2958.0,2745.0,1935.0,1,B2,589790,2019-10-06,bronx,563 ST LAWRENCE AVENUE NYC
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,613,96,B3,16 MURRAY PLACE,10304.0,2.0,0.0,2.0,4048.0,1832.0,1901.0,1,B3,499999,2019-05-13,statenisland,16 MURRAY PLACE NYC
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5891,93,A5,7110 BENNETT COURT,11209.0,1.0,0.0,1.0,1625.0,1312.0,1915.0,1,A5,815000,2019-09-10,brooklyn,7110 BENNETT COURT NYC
5,MANOR HEIGHTS,02 TWO FAMILY DWELLINGS,1,796,149,B2,58 HAROLD STREET,10314.0,2.0,0.0,2.0,2500.0,1440.0,2003.0,1,B2,615000,2019-09-30,statenisland,58 HAROLD STREET NYC
2,WOODLAWN,01 ONE FAMILY DWELLINGS,1,3370,43,A1,129 EAST 235 STREET,10470.0,1.0,0.0,1.0,3000.0,1773.0,1925.0,1,A1,590000,2019-06-26,bronx,129 EAST 235 STREET NYC
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS,1,3758,41,B1,360 BRADFORD STREET,11207.0,2.0,0.0,2.0,1900.0,1900.0,1901.0,1,B1,850000,2019-10-18,brooklyn,360 BRADFORD STREET NYC
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS,1,4150,7,B1,283 LINCOLN AVENUE,11208.0,2.0,0.0,2.0,1750.0,2128.0,1910.0,1,B1,640000,2019-09-06,brooklyn,283 LINCOLN AVENUE NYC
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3815,14,A5,292 COLONY AVENUE,10306.0,1.0,0.0,1.0,2000.0,1500.0,2006.0,1,A5,515000,2019-11-27,statenisland,292 COLONY AVENUE NYC
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,770,47,A5,20 WELLBROOK AVENUE,10314.0,1.0,0.0,1.0,1900.0,1200.0,2005.0,1,A5,515000,2019-03-01,statenisland,20 WELLBROOK AVENUE NYC
2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,1,4091,11,A5,1663 FOWLER AVENUE,10462.0,1.0,0.0,1.0,2142.0,1272.0,1950.0,1,A5,570000,2019-12-19,bronx,1663 FOWLER AVENUE NYC
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3881,8,A1,1801 MCGRAW AVENUE,10472.0,1.0,0.0,1.0,3000.0,2007.0,1925.0,1,A1,380250,2019-01-10,bronx,1801 MCGRAW AVENUE NYC
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,258,94,A1,887 BARD AVENUE,10301.0,1.0,0.0,1.0,4620.0,2200.0,1999.0,1,A1,825000,2019-08-16,statenisland,887 BARD AVENUE NYC
4,HOLLIS,01 ONE FAMILY DWELLINGS,1,10351,6,A2,186-02 ELMIRA AVENUE,11412.0,1.0,0.0,1.0,4000.0,1200.0,1945.0,1,A2,346500,2019-02-28,queens,186-02 ELMIRA AVENUE NYC
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS,1,9317,56,B3,110-06 91ST AVENUE,11418.0,2.0,0.0,2.0,1650.0,1200.0,1920.0,1,B3,730000,2019-09-16,queens,110-06 91ST AVENUE NYC
4,ELMHURST,01 ONE FAMILY DWELLINGS,1,1506,31,A1,41-19 JUDGE STREET,11373.0,1.0,0.0,1.0,2500.0,1760.0,1910.0,1,A1,999000,2019-07-29,queens,41-19 JUDGE STREET NYC
4,FLUSHING-NORTH,07 RENTALS - WALKUP APARTMENTS,2A,5440,36,C3,45-09 161 STREET,11358.0,4.0,0.0,4.0,3400.0,2780.0,1975.0,2,C3,995000,2019-11-20,queens,45-09 161 STREET NYC
3,BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,8443,3,A1,7417 AVENUE W,11234.0,1.0,0.0,1.0,2862.0,1697.0,2017.0,1,A1,916425,2019-06-20,brooklyn,7417 AVENUE W NYC
4,LAURELTON,02 TWO FAMILY DWELLINGS,1,13182,3,B3,138-56 234TH STREET,11422.0,2.0,0.0,2.0,3142.0,1324.0,1925.0,1,B3,350000,2019-09-20,queens,138-56 234TH STREET NYC
5,ROSEBANK,01 ONE FAMILY DWELLINGS,1,2987,21,A1,74 BELL STREET,10305.0,1.0,0.0,1.0,2500.0,1460.0,2007.0,1,A1,539988,2019-07-18,statenisland,74 BELL STREET NYC
2,MOTT HAVEN/PORT MORRIS,27 FACTORIES,4,2317,52,F5,259 EAST 134 STREET,10454.0,0.0,1.0,1.0,2500.0,4575.0,1931.0,4,F5,1500000,2019-01-28,bronx,259 EAST 134 STREET NYC
2,FORDHAM,01 ONE FAMILY DWELLINGS,1,3293,66,A1,2591 BAINBRIDGE AVE,10458.0,1.0,0.0,1.0,3851.0,1794.0,1915.0,1,A1,525000,2019-01-28,bronx,2591 BAINBRIDGE AVE NYC
3,BOROUGH PARK,02 TWO FAMILY DWELLINGS,1,5520,67,B3,1929 61ST STREET,11204.0,2.0,0.0,2.0,2000.0,1536.0,1930.0,1,B3,1080000,2019-09-20,brooklyn,1929 61ST STREET NYC
4,ASTORIA,01 ONE FAMILY DWELLINGS,1,728,31,A2,46-12 30TH ROAD,11103.0,1.0,0.0,1.0,2700.0,638.0,1901.0,1,A2,850000,2019-07-29,queens,46-12 30TH ROAD NYC
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS,1,4168,14,B9,134 GLEN STREET,11208.0,2.0,0.0,2.0,2500.0,2040.0,1955.0,1,B9,490000,2019-03-27,brooklyn,134 GLEN STREET NYC
3,BENSONHURST,02 TWO FAMILY DWELLINGS,1,6225,62,B1,7504 17TH AVENUE,11214.0,2.0,0.0,2.0,1656.0,1420.0,1930.0,1,B1,1030000,2019-02-21,brooklyn,7504 17TH AVENUE NYC
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,4920,36,A5,29-60 167TH STREET,11358.0,1.0,0.0,1.0,2258.0,1480.0,1935.0,1,A5,855000,2019-05-08,queens,29-60 167TH STREET NYC
