BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AS OF FINAL ROLL 18/19,BLOCK,LOT,BUILDING CLASS AS OF FINAL ROLL 18/19,ADDRESS,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,AREA,FINAL_ADDRESS
4,ROSEDALE,02 TWO FAMILY DWELLINGS,1,13473,57,B2,145-88 226TH STREET,11413.0,2.0,0.0,2.0,2680.0,2100.0,1960.0,1,B2,810000,2019-04-30,queens,145-88 226TH STREET NYC
4,OZONE PARK,01 ONE FAMILY DWELLINGS,1,11364,37,A5,133-33 84TH STREET,11417.0,1.0,0.0,1.0,2000.0,1216.0,1940.0,1,A5,607500,2019-08-28,queens,133-33 84TH STREET NYC
3,WILLIAMSBURG-EAST,02 TWO FAMILY DWELLINGS,1,2761,48,B9,29 DEVOE STREET,11211.0,2.0,0.0,2.0,2500.0,2250.0,1901.0,1,B9,1760000,2019-06-21,brooklyn,29 DEVOE STREET NYC
5,SOUTH BEACH,01 ONE FAMILY DWELLINGS,1,3419,22,A5,72 VULCAN STREET,10305.0,1.0,0.0,1.0,2300.0,1290.0,2005.0,1,A5,620000,2019-12-16,statenisland,72 VULCAN STREET NYC
4,HOLLIS,01 ONE FAMILY DWELLINGS,1,10546,78,S1,211-47 JAMAICA AVENUE,11428.0,1.0,1.0,2.0,1406.0,1440.0,1931.0,1,S1,550000,2019-06-18,queens,211-47 JAMAICA AVENUE NYC
4,ASTORIA,02 TWO FAMILY DWELLINGS,1,567,49,B1,31-70 CRESCENT STREET,11106.0,2.0,0.0,2.0,1900.0,2094.0,1901.0,1,B1,1000000,2019-06-19,queens,31-70 CRESCENT STREET NYC
3,BUSHWICK,02 TWO FAMILY DWELLINGS,1,3350,56,B9,109 WOODBINE STREET,11221.0,2.0,0.0,2.0,2000.0,2700.0,1910.0,1,B9,875000,2019-07-22,brooklyn,109 WOODBINE STREET NYC
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11740,45,A5,13324 HAWTREE CREEK ROAD,11420.0,1.0,0.0,1.0,1665.0,1120.0,1950.0,1,A5,558000,2019-04-15,queens,13324 HAWTREE CREEK ROAD NYC
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,4029,51,B2,1744 GARFIELD ST,10460.0,2.0,0.0,2.0,2500.0,3357.0,1920.0,1,B2,600000,2019-04-17,bronx,1744 GARFIELD ST NYC
3,DYKER HEIGHTS,03 THREE FAMILY DWELLINGS,1,6221,10,C0,1210 BAY RIDGE PKWY,11228.0,3.0,0.0,3.0,1900.0,2000.0,1910.0,1,C0,1405000,2019-02-27,brooklyn,1210 BAY RIDGE PKWY NYC
4,BELLEROSE,01 ONE FAMILY DWELLINGS,1,7959,57,A1,86-34 241 STREET,11426.0,1.0,0.0,1.0,3100.0,1720.0,1935.0,1,A1,400000,2019-08-12,queens,86-34 241 STREET NYC
3,CONEY ISLAND,01 ONE FAMILY DWELLINGS,1,7017,149,A5,2114 NEPTUNE AVENUE,11224.0,1.0,0.0,1.0,1780.0,1248.0,1960.0,1,A5,590000,2019-05-29,brooklyn,2114 NEPTUNE AVENUE NYC
4,FLUSHING-SOUTH,01 ONE FAMILY DWELLINGS,1,6707,7,A5,150-61 77 AVENUE,11367.0,1.0,0.0,1.0,1800.0,1683.0,1955.0,1,A5,350000,2019-01-08,queens,150-61 77 AVENUE NYC
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4858,1,B1,968 EAST 223 STREET,10466.0,2.0,0.0,2.0,3970.0,2440.0,1920.0,1,B1,789000,2019-06-19,bronx,968 EAST 223 STREET NYC
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6021,53,A1,63 CARLYLE GREEN,10312.0,1.0,0.0,1.0,2800.0,1144.0,1980.0,1,A1,499000,2019-02-25,statenisland,63 CARLYLE GREEN NYC
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8036,28,B2,159 HECKER STREET,10307.0,2.0,0.0,2.0,3710.0,1880.0,1998.0,1,B2,883000,2019-07-22,statenisland,159 HECKER STREET NYC
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3871,56,C0,1331 CROES AVENUE,10472.0,3.0,0.0,3.0,2433.0,3447.0,1920.0,1,C0,692410,2019-08-06,bronx,1331 CROES AVENUE NYC
3,MADISON,02 TWO FAMILY DWELLINGS,1,6782,66,B2,1649 EAST 19TH STREET,11229.0,2.0,0.0,2.0,3094.0,2500.0,1920.0,1,B2,1400000,2019-07-01,brooklyn,1649 EAST 19TH STREET NYC
3,PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1055,42,B3,34 JACKSON PLACE,11215.0,2.0,0.0,2.0,2165.0,1890.0,1910.0,1,B3,1751000,2019-08-29,brooklyn,34 JACKSON PLACE NYC
5,PORT IVORY,02 TWO FAMILY DWELLINGS,1,1263,129,B9,100 SOUTH AVENUE,10303.0,2.0,0.0,2.0,2100.0,1170.0,2004.0,1,B9,432735,2019-07-10,statenisland,100 SOUTH AVENUE NYC
4,LAURELTON,02 TWO FAMILY DWELLINGS,1,13119,6,B2,22403 137TH AVE,11413.0,2.0,0.0,2.0,4509.0,2400.0,2018.0,1,B2,967338,2019-08-06,queens,22403 137TH AVE NYC
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,93,A5,702 ELBE AVENUE,10304.0,1.0,0.0,1.0,888.0,1248.0,1987.0,1,A5,310000,2019-08-20,statenisland,702 ELBE AVENUE NYC
3,FLATBUSH-NORTH,01 ONE FAMILY DWELLINGS,1,4665,5,A1,978 LENOX ROAD,11212.0,1.0,0.0,1.0,2000.0,1568.0,1920.0,1,A1,617576,2019-12-23,brooklyn,978 LENOX ROAD NYC
5,WEST NEW BRIGHTON,02 TWO FAMILY DWELLINGS,1,216,70,B9,123 SENECA STREET,10310.0,2.0,0.0,2.0,1806.0,1192.0,2004.0,1,B9,405000,2019-01-09,statenisland,123 SENECA STREET NYC
3,BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5916,38,A1,7302 RIDGE BLVD.,11209.0,1.0,0.0,1.0,2500.0,1890.0,1925.0,1,A1,1300000,2019-04-10,brooklyn,7302 RIDGE BLVD. NYC
4,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7343,32,A5,46-39 216TH ST,11361.0,1.0,0.0,1.0,2842.0,1368.0,1950.0,1,A5,808000,2019-11-19,queens,46-39 216TH ST NYC
3,CANARSIE,02 TWO FAMILY DWELLINGS,1,8148,29,B2,9804 FOSTER AVENUE,11236.0,2.0,0.0,2.0,2315.0,1940.0,1920.0,1,B2,699000,2019-02-13,brooklyn,9804 FOSTER AVENUE NYC
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,1,768,17,A0,29 GRAVES STREET,10314.0,1.0,0.0,1.0,4000.0,944.0,1945.0,1,A0,405000,2019-07-15,statenisland,29 GRAVES STREET NYC
5,OAKWOOD-BEACH,01 ONE FAMILY DWELLINGS,1,4723,29,A5,318 FAIRBANKS AVENUE,10306.0,1.0,0.0,1.0,2300.0,1152.0,1970.0,1,A5,470000,2019-09-05,statenisland,318 FAIRBANKS AVENUE NYC
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4796,132,B2,2905 GRACE AVENUE,10469.0,2.0,0.0,2.0,2375.0,2040.0,2004.0,1,B2,539673,2019-07-19,bronx,2905 GRACE AVENUE NYC
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,1,6540,63,B1,1353 EAST 4TH ST,11230.0,2.0,0.0,2.0,2000.0,3806.0,1930.0,1,B1,950000,2019-07-25,brooklyn,1353 EAST 4TH ST NYC
4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,1,14162,30,A2,101-19 158TH AVENUE,11414.0,1.0,0.0,1.0,4000.0,948.0,1920.0,1,A2,490231,2019-08-23,queens,101-19 158TH AVENUE NYC
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS,1,12668,83,A1,121-47 GRAYSON STREET,11413.0,1.0,0.0,1.0,3000.0,1091.0,1920.0,1,A1,535600,2019-10-03,queens,121-47 GRAYSON STREET NYC
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS,1,9408,27,B1,97-48 107TH STREET,11416.0,2.0,0.0,2.0,2000.0,2080.0,1915.0,1,B1,835000,2019-08-28,queens,97-48 107TH STREET NYC
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,5209,33,A2,46-39 UNION STREET,11355.0,1.0,0.0,1.0,3500.0,670.0,1925.0,1,A2,919000,2019-09-03,queens,46-39 UNION STREET NYC
3,BENSONHURST,01 ONE FAMILY DWELLINGS,1,6223,21,A1,1432 BAY RIDGE PARKWAY,11228.0,1.0,0.0,1.0,2000.0,1273.0,1925.0,1,A1,895000,2019-11-25,brooklyn,1432 BAY RIDGE PARKWAY NYC
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,4845,72,A2,154-11 24TH ROAD,11357.0,1.0,0.0,1.0,4025.0,1050.0,1950.0,1,A2,835000,2019-03-12,queens,154-11 24TH ROAD NYC
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS,1,9218,12,A1,85-28 112TH STREET,11418.0,1.0,0.0,1.0,2500.0,1709.0,1915.0,1,A1,705000,2019-09-24,queens,85-28 112TH STREET NYC
2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5593,49,B1,228 BRINSMADE AVENUE,10465.0,2.0,0.0,2.0,2675.0,1804.0,1950.0,1,B1,614800,2019-06-12,bronx,228 BRINSMADE AVENUE NYC
4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS,1,12107,11,A1,128-23 148TH ST,11436.0,1.0,0.0,1.0,2000.0,833.0,1920.0,1,A1,515000,2019-02-22,queens,128-23 148TH ST NYC
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4784,45,B9,2924 MICKLE AVENUE,10469.0,2.0,0.0,2.0,3167.0,2887.0,1955.0,1,B9,450000,2019-09-25,bronx,2924 MICKLE AVENUE NYC
5,ARDEN HEIGHTS,02 TWO FAMILY DWELLINGS,1,6023,62,B9,106 GREEN VALLEY ROAD,10312.0,2.0,0.0,2.0,2287.0,2248.0,1983.0,1,B9,642000,2019-01-04,statenisland,106 GREEN VALLEY ROAD NYC
4,SPRINGFIELD GARDENS,02 TWO FAMILY DWELLINGS,1,12270,49,B3,161-44 128TH AVENUE,11434.0,2.0,0.0,2.0,3040.0,1198.0,1945.0,1,B3,324247,2019-08-30,queens,161-44 128TH AVENUE NYC
4,HOLLISWOOD,01 ONE FAMILY DWELLINGS,1,7270,20,A1,81-32 189TH STREET,11423.0,1.0,0.0,1.0,4000.0,1680.0,1940.0,1,A1,995000,2019-06-13,queens,81-32 189TH STREET NYC
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4474,22,A5,58 ILYSE COURT,10306.0,1.0,0.0,1.0,2471.0,1675.0,1986.0,1,A5,675000,2019-07-11,statenisland,58 ILYSE COURT NYC
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,7880,53,A1,445 MANHATTAN STREET,10307.0,1.0,0.0,1.0,2500.0,2234.0,1925.0,1,A1,650000,2019-12-18,statenisland,445 MANHATTAN STREET NYC
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2070,64,A5,33 ETON PLACE,10314.0,1.0,0.0,1.0,2376.0,1792.0,1980.0,1,A5,515000,2019-01-24,statenisland,33 ETON PLACE NYC
3,BAY RIDGE,02 TWO FAMILY DWELLINGS,1,5912,18,B3,828 72ND STREET,11228.0,2.0,0.0,2.0,2000.0,2100.0,1925.0,1,B3,1299000,2019-10-31,brooklyn,828 72ND STREET NYC
4,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS,1,12243,8,B2,119-03 LAKEVIEW BOULEVARD E,11434.0,2.0,0.0,2.0,1984.0,1408.0,1960.0,1,B2,517000,2019-08-26,queens,119-03 LAKEVIEW BOULEVARD E NYC
3,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS,1,5248,7,B1,2705 GLENWOOD ROAD,11210.0,2.0,0.0,2.0,1557.0,2088.0,1931.0,1,B1,975000,2019-05-29,brooklyn,2705 GLENWOOD ROAD NYC
4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS,1,11970,25,A1,114-40 141ST STREET,11436.0,1.0,0.0,1.0,2000.0,896.0,1920.0,1,A1,450000,2019-11-07,queens,114-40 141ST STREET NYC
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6249,48,B2,72 TENAFLY PLACE,10312.0,2.0,0.0,2.0,3512.0,2423.0,2018.0,1,B2,901151,2019-06-25,statenisland,72 TENAFLY PLACE NYC
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11168,61,A1,221-17 105TH AVENUE,11429.0,1.0,0.0,1.0,2600.0,1216.0,1930.0,1,A1,543000,2019-05-16,queens,221-17 105TH AVENUE NYC
4,FOREST HILLS,01 ONE FAMILY DWELLINGS,1,3288,18,A3,14 ASCAN AVENUE,11375.0,1.0,0.0,1.0,3692.0,3177.0,1935.0,1,A3,1876000,2019-03-29,queens,14 ASCAN AVENUE NYC
4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS,1,11767,18,B1,130-33 129TH STREET,11420.0,2.0,0.0,2.0,4000.0,3657.0,2018.0,1,B1,999000,2019-05-30,queens,130-33 129TH STREET NYC
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS,1,12571,43,A1,176-19 137TH AVENUE,11434.0,1.0,0.0,1.0,2880.0,1128.0,1920.0,1,A1,580000,2019-09-10,queens,176-19 137TH AVENUE NYC
4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS,1,11841,38,B3,11810 150 AVENUE,11420.0,2.0,0.0,2.0,4000.0,2332.0,1935.0,1,B3,1185000,2019-10-10,queens,11810 150 AVENUE NYC
4,CAMBRIA HEIGHTS,01 ONE FAMILY DWELLINGS,1,11288,60,A0,115-52 225TH STREET,11411.0,1.0,0.0,1.0,4000.0,948.0,1950.0,1,A0,665000,2019-12-18,queens,115-52 225TH STREET NYC
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5616,62,A5,20 RAY STREET,10312.0,1.0,0.0,1.0,2500.0,1280.0,1960.0,1,A5,450000,2019-01-15,statenisland,20 RAY STREET NYC
4,FOREST HILLS,01 ONE FAMILY DWELLINGS,1,3266,50,A1,72-35 INGRAM STREET,11375.0,1.0,0.0,1.0,4657.0,2310.0,1935.0,1,A1,1880000,2019-08-22,queens,72-35 INGRAM STREET NYC
4,OZONE PARK,01 ONE FAMILY DWELLINGS,1,8995,9,A5,94-10 FORBELL STREET,11416.0,1.0,0.0,1.0,1800.0,1196.0,1920.0,1,A5,625000,2019-09-25,queens,94-10 FORBELL STREET NYC
3,OLD MILL BASIN,02 TWO FAMILY DWELLINGS,1,7879,12,B3,1559 EAST 54TH STREET,11234.0,2.0,0.0,2.0,1950.0,1356.0,1920.0,1,B3,444400,2019-12-04,brooklyn,1559 EAST 54TH STREET NYC
3,SHEEPSHEAD BAY,01 ONE FAMILY DWELLINGS,1,7384,71,A5,2235 EAST 26TH STREET,11229.0,1.0,0.0,1.0,1658.0,1512.0,1940.0,1,A5,750000,2019-09-04,brooklyn,2235 EAST 26TH STREET NYC
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5209,33,A3,340 CLEVELAND AVENUE,10308.0,1.0,0.0,1.0,3800.0,2230.0,2017.0,1,A3,824783,2019-05-01,statenisland,340 CLEVELAND AVENUE NYC
4,ELMHURST,02 TWO FAMILY DWELLINGS,1,1528,95,B1,45-05 74TH STREET,11373.0,2.0,0.0,2.0,1237.0,2044.0,1965.0,1,B1,950000,2019-09-20,queens,45-05 74TH STREET NYC
5,SUNNYSIDE,02 TWO FAMILY DWELLINGS,1,666,24,B1,160 ONTARIO AVENUE,10301.0,2.0,0.0,2.0,4500.0,2208.0,1960.0,1,B1,820000,2019-04-10,statenisland,160 ONTARIO AVENUE NYC
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5724,59,A5,99 GARY STREET,10312.0,1.0,0.0,1.0,2600.0,1536.0,2002.0,1,A5,610000,2019-10-30,statenisland,99 GARY STREET NYC
4,WOODHAVEN,01 ONE FAMILY DWELLINGS,1,8976,5,A1,8909 96TH ST,11421.0,1.0,0.0,1.0,2000.0,1296.0,1920.0,1,A1,537329,2019-05-10,queens,8909 96TH ST NYC
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10740,33,A1,221-79 91ST AVENUE,11428.0,1.0,0.0,1.0,3560.0,1252.0,1925.0,1,A1,575000,2019-07-30,queens,221-79 91ST AVENUE NYC
4,ROSEDALE,01 ONE FAMILY DWELLINGS,1,13550,71,A1,240-18 CANEY ROAD,11422.0,1.0,0.0,1.0,2900.0,1624.0,1925.0,1,A1,569000,2019-06-27,queens,240-18 CANEY ROAD NYC
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4886,15,B1,940 NEW YORK AVENUE,11203.0,2.0,0.0,2.0,2281.0,2328.0,1910.0,1,B1,900000,2019-06-06,brooklyn,940 NEW YORK AVENUE NYC
3,EAST NEW YORK,01 ONE FAMILY DWELLINGS,1,4050,140,A5,991 BLAKE AVENUE,11208.0,1.0,0.0,1.0,1800.0,1116.0,1989.0,1,A5,525000,2019-04-23,brooklyn,991 BLAKE AVENUE NYC
4,HOLLIS,01 ONE FAMILY DWELLINGS,1,10910,7,A1,206-16 104TH AVENUE,11429.0,1.0,0.0,1.0,4000.0,1432.0,1925.0,1,A1,478000,2019-11-25,queens,206-16 104TH AVENUE NYC
4,HOLLIS,01 ONE FAMILY DWELLINGS,1,10896,48,A1,10421 200 STREET,11412.0,1.0,0.0,1.0,4000.0,1666.0,1930.0,1,A1,685000,2019-12-03,queens,10421 200 STREET NYC
4,JAMAICA,02 TWO FAMILY DWELLINGS,1,9770,38,B9,87-18 162ND STREET,11432.0,2.0,0.0,2.0,1900.0,2650.0,1960.0,1,B9,840000,2019-01-10,queens,87-18 162ND STREET NYC
3,BOROUGH PARK,03 THREE FAMILY DWELLINGS,1,5682,16,C0,1130 55TH STREET,11219.0,3.0,0.0,3.0,2504.0,3624.0,1925.0,1,C0,1635000,2019-02-28,brooklyn,1130 55TH STREET NYC
3,MARINE PARK,01 ONE FAMILY DWELLINGS,1,7707,60,A9,1644 EAST 35TH STREET,11234.0,1.0,0.0,1.0,1800.0,1036.0,1925.0,1,A9,525000,2019-01-04,brooklyn,1644 EAST 35TH STREET NYC
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6367,43,S1,1732 86TH STREET,11214.0,1.0,1.0,2.0,1342.0,1920.0,1926.0,1,S1,1630000,2019-02-08,brooklyn,1732 86TH STREET NYC
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5462,44,A1,98 FERN AVENUE,10308.0,1.0,0.0,1.0,4500.0,1920.0,1965.0,1,A1,650000,2019-08-02,statenisland,98 FERN AVENUE NYC
3,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6916,88,B1,121 28TH AVENUE,11214.0,2.0,0.0,2.0,1933.0,3384.0,1930.0,1,B1,990000,2019-12-04,brooklyn,121 28TH AVENUE NYC
2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,1,4056,16,A5,1834 DELANCEY PLACE,10462.0,1.0,0.0,1.0,1800.0,1024.0,1950.0,1,A5,450000,2019-08-26,bronx,1834 DELANCEY PLACE NYC
4,CAMBRIA HEIGHTS,01 ONE FAMILY DWELLINGS,1,12763,3,A2,118-02 227TH STREET,11411.0,1.0,0.0,1.0,4000.0,1080.0,1950.0,1,A2,435000,2019-12-13,queens,118-02 227TH STREET NYC
4,MASPETH,02 TWO FAMILY DWELLINGS,1,2370,54,B3,54-44 65TH PLACE,11378.0,2.0,0.0,2.0,2000.0,1424.0,1945.0,1,B3,752500,2019-06-21,queens,54-44 65TH PLACE NYC
4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,1,14177,5,B2,97-10 159TH AVENUE,11414.0,2.0,0.0,2.0,3000.0,2244.0,1960.0,1,B2,890500,2019-11-22,queens,97-10 159TH AVENUE NYC
2,COUNTRY CLUB,01 ONE FAMILY DWELLINGS,1,5407,47,A5,1345 KEARNEY AVENUE,10465.0,1.0,0.0,1.0,3806.0,1944.0,1955.0,1,A5,595000,2019-07-25,bronx,1345 KEARNEY AVENUE NYC
4,JAMAICA BAY,01 ONE FAMILY DWELLINGS,1,15315,19,A2,36 WEST 10TH ROAD,11693.0,1.0,0.0,1.0,2500.0,720.0,1920.0,1,A2,395000,2019-08-20,queens,36 WEST 10TH ROAD NYC
4,SOUTH JAMAICA,03 THREE FAMILY DWELLINGS,1,10043,20,C0,144-27 105TH AVENUE,11435.0,3.0,0.0,3.0,2500.0,1784.0,1920.0,1,C0,819000,2019-11-18,queens,144-27 105TH AVENUE NYC
4,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7420,52,A1,53-19 211TH STREET,11364.0,1.0,0.0,1.0,3960.0,2184.0,1950.0,1,A1,1035000,2019-04-24,queens,53-19 211TH STREET NYC
4,LAURELTON,01 ONE FAMILY DWELLINGS,1,13161,48,A1,134-28 234TH STREET,11422.0,1.0,0.0,1.0,3200.0,1316.0,1940.0,1,A1,500000,2019-03-11,queens,134-28 234TH STREET NYC
4,ST. ALBANS,02 TWO FAMILY DWELLINGS,1,11021,9,B3,204-01 115TH AVENUE,11412.0,2.0,0.0,2.0,4000.0,1828.0,1940.0,1,B3,612640,2019-05-02,queens,204-01 115TH AVENUE NYC
2,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4702,2,A5,1055 EAST 219 STREET,10469.0,1.0,0.0,1.0,1971.0,1782.0,1955.0,1,A5,485000,2019-11-01,bronx,1055 EAST 219 STREET NYC
2,PARKCHESTER,02 TWO FAMILY DWELLINGS,1,4019,34,B2,531 VAN NEST AVE,10460.0,2.0,0.0,2.0,2494.0,1762.0,1910.0,1,B2,755000,2019-12-12,bronx,531 VAN NEST AVE NYC
3,MADISON,01 ONE FAMILY DWELLINGS,1,7341,36,A5,2071 BRAGG STREET,11229.0,1.0,0.0,1.0,1440.0,1782.0,1935.0,1,A5,679000,2019-11-18,brooklyn,2071 BRAGG STREET NYC
3,BUSHWICK,02 TWO FAMILY DWELLINGS,1,3436,143,B2,235 COOPER STREET,11207.0,2.0,0.0,2.0,1875.0,4499.0,2002.0,1,B2,765000,2019-02-28,brooklyn,235 COOPER STREET NYC
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4984,38,B9,4088 WILDER AVENUE,10466.0,2.0,0.0,2.0,3555.0,2287.0,1950.0,1,B9,635000,2019-10-21,bronx,4088 WILDER AVENUE NYC
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2A,3077,49,C3,2473 HUGHES AVENUE,10458.0,4.0,0.0,4.0,2185.0,4436.0,1925.0,2,C3,1290000,2019-02-01,bronx,2473 HUGHES AVENUE NYC
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS,1,12295,29,A1,134-48 157TH STREET,11434.0,1.0,0.0,1.0,2500.0,1020.0,1935.0,1,A1,615000,2019-10-10,queens,134-48 157TH STREET NYC
4,HOLLIS,02 TWO FAMILY DWELLINGS,1,9909,65,B3,91-02 187TH PLACE,11423.0,2.0,0.0,2.0,3870.0,1576.0,1925.0,1,B3,800000,2019-06-06,queens,91-02 187TH PLACE NYC
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS,1,9336,43,B1,87-48 129TH STREET,11418.0,2.0,0.0,2.0,2208.0,1750.0,1925.0,1,B1,745000,2019-01-08,queens,87-48 129TH STREET NYC
4,HILLCREST,01 ONE FAMILY DWELLINGS,1,7018,41,A2,80-11 167TH STREET,11432.0,1.0,0.0,1.0,4000.0,756.0,1950.0,1,A2,685000,2019-04-01,queens,80-11 167TH STREET NYC
4,MIDDLE VILLAGE,01 ONE FAMILY DWELLINGS,1,2935,31,A5,61-52 78TH STREET,11379.0,1.0,0.0,1.0,1600.0,960.0,1940.0,1,A5,710000,2019-06-14,queens,61-52 78TH STREET NYC
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,3633,43,B3,140 OTIS AVENUE,10306.0,2.0,0.0,2.0,4000.0,1848.0,1920.0,1,B3,798950,2019-08-15,statenisland,140 OTIS AVENUE NYC
3,SHEEPSHEAD BAY,01 ONE FAMILY DWELLINGS,1,7455,29,A2,1105 WILLIAMS COURT,11235.0,1.0,0.0,1.0,1099.0,552.0,1920.0,1,A2,530000,2019-06-03,brooklyn,1105 WILLIAMS COURT NYC
3,BRIGHTON BEACH,07 RENTALS - WALKUP APARTMENTS,2A,7260,75,C3,"2860 BRIGHTON 3 STREET, 4",11235.0,4.0,0.0,4.0,1600.0,1800.0,1931.0,2,C3,650000,2019-11-15,brooklyn,"2860 BRIGHTON 3 STREET, 4 NYC"
5,NEW SPRINGVILLE,01 ONE FAMILY DWELLINGS,1,2377,76,A5,236 MONAHAN AVENUE,10314.0,1.0,0.0,1.0,2500.0,1280.0,1980.0,1,A5,600000,2019-12-12,statenisland,236 MONAHAN AVENUE NYC
5,GRANT CITY,22 STORE BUILDINGS,4,3538,87,K1,1801 HYLAN BOULEVARD,10305.0,0.0,1.0,1.0,4668.0,3825.0,1965.0,4,K1,1100000,2019-02-15,statenisland,1801 HYLAN BOULEVARD NYC
4,COLLEGE POINT,01 ONE FAMILY DWELLINGS,1,4109,24,A2,14-38 142ND STREET,11357.0,1.0,0.0,1.0,4000.0,1040.0,1945.0,1,A2,625000,2019-04-25,queens,14-38 142ND STREET NYC
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,7915,5,A2,81-15 229TH STREET,11427.0,1.0,0.0,1.0,4000.0,1175.0,1950.0,1,A2,650000,2019-02-15,queens,81-15 229TH STREET NYC
4,ROSEDALE,01 ONE FAMILY DWELLINGS,1,13694,3,A5,148-25 HOOK CREEK BOULEVARD,11422.0,1.0,0.0,1.0,1470.0,1520.0,1996.0,1,A5,425000,2019-04-29,queens,148-25 HOOK CREEK BOULEVARD NYC
4,ASTORIA,02 TWO FAMILY DWELLINGS,1,890,94,B3,23-14 21ST STREET,11105.0,2.0,0.0,2.0,2000.0,1640.0,1920.0,1,B3,1225000,2019-09-25,queens,23-14 21ST STREET NYC
3,CLINTON HILL,02 TWO FAMILY DWELLINGS,1,1891,69,B3,118 RYERSON STREET,11205.0,2.0,0.0,2.0,2000.0,2230.0,1901.0,1,B3,1210000,2019-07-11,brooklyn,118 RYERSON STREET NYC
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1657,102,A5,108-15 DITMARS BOULEVARD,11369.0,1.0,0.0,1.0,1461.0,996.0,2008.0,1,A5,600000,2019-07-19,queens,108-15 DITMARS BOULEVARD NYC
4,LAURELTON,01 ONE FAMILY DWELLINGS,1,13114,15,A1,136-27 220TH PLACE,11413.0,1.0,0.0,1.0,3192.0,972.0,1930.0,1,A1,365000,2019-11-14,queens,136-27 220TH PLACE NYC
4,ARVERNE,01 ONE FAMILY DWELLINGS,1,16038,33,A2,452 BEACH 65TH STREET,11692.0,1.0,0.0,1.0,3100.0,900.0,1910.0,1,A2,365000,2019-03-14,queens,452 BEACH 65TH STREET NYC
